event	flair	bambu	rnabloom	isotools	annotation	gene	species	type	longest_annotation
ENSG00000169855_9_canonical	F	F	T	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_9_alternative	F	F	F	F	T	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_10_canonical	F	F	T	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_10_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_11_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_11_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_12_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_12_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_13_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_13_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_14_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_14_alternative	F	F	F	T	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_15_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_15_alternative	T	F	F	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_16_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_16_alternative	F	T	F	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_17_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_17_alternative	F	F	F	T	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_18_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_18_alternative	T	F	F	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_19_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_19_alternative	F	T	F	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_20_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_20_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_21_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_21_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_22_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_22_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_23_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_23_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_24_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_24_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_25_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_25_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_26_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_26_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_27_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_27_alternative	F	T	F	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_28_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_28_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_29_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_29_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_30_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_30_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_31_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_31_alternative	T	T	F	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_32_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_32_alternative	F	T	F	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_33_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_33_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_34_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_34_alternative	F	F	F	T	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_35_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_35_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_36_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_36_alternative	T	T	F	T	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_37_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_37_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_38_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_38_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_39_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_39_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_40_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_40_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_41_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_41_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000169855_42_canonical	F	F	F	F	T	ENSG00000169855	homo_sapiens	canonical	T
ENSG00000169855_42_alternative	F	F	T	F	F	ENSG00000169855	homo_sapiens	alternative	T
ENSG00000185008_1_canonical	F	F	T	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_1_alternative	F	F	T	F	T	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_2_canonical	F	F	T	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_2_alternative	F	F	T	F	T	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_3_canonical	F	F	T	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_3_alternative	F	F	T	F	T	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_4_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_4_alternative	F	F	T	F	T	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_5_canonical	F	F	T	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_5_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_6_canonical	F	F	T	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_6_alternative	F	F	F	F	T	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_7_canonical	F	F	T	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_7_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_8_canonical	F	F	T	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_8_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_9_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_9_alternative	F	F	T	F	T	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_10_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_10_alternative	F	F	T	F	T	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_11_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_11_alternative	F	F	F	F	T	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_12_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_12_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_13_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_13_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_14_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_14_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_15_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_15_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_16_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_16_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_17_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_17_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_18_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_18_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_19_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_19_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_20_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_20_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_21_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_21_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_22_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_22_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_23_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_23_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000185008_24_canonical	F	F	F	F	T	ENSG00000185008	homo_sapiens	canonical	T
ENSG00000185008_24_alternative	F	F	T	F	F	ENSG00000185008	homo_sapiens	alternative	T
ENSG00000092421_1_canonical	F	F	T	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_1_alternative	F	F	T	F	T	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_2_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_2_alternative	F	F	F	F	T	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_3_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_3_alternative	F	F	F	F	T	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_4_canonical	F	F	T	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_4_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_5_canonical	F	F	T	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_5_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_6_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_6_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_7_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_7_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_8_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_8_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_9_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_9_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_10_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_10_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_11_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_11_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_12_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_12_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_13_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_13_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_14_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_14_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_15_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_15_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_16_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_16_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_17_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_17_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_18_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_18_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000092421_19_canonical	F	F	F	F	T	ENSG00000092421	homo_sapiens	canonical	T
ENSG00000092421_19_alternative	F	F	T	F	F	ENSG00000092421	homo_sapiens	alternative	T
ENSG00000050748_1_canonical	F	F	T	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_1_alternative	F	F	T	F	T	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_2_canonical	F	F	T	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_2_alternative	F	F	T	F	T	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_3_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_3_alternative	F	F	T	F	T	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_4_canonical	F	F	T	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_4_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_5_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_5_alternative	F	F	F	F	T	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_6_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_6_alternative	F	F	F	F	T	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_7_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_7_alternative	F	F	F	F	T	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_8_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_8_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_9_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_9_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_10_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_10_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_11_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_11_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_12_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_12_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_13_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_13_alternative	T	T	F	T	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_14_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_14_alternative	T	T	F	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_15_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_15_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_16_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_16_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_17_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_17_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_18_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_18_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_19_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_19_alternative	T	T	F	T	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_20_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_20_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_21_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_21_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_22_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_22_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_23_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_23_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_24_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_24_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
ENSG00000050748_25_canonical	F	F	F	F	T	ENSG00000050748	homo_sapiens	canonical	T
ENSG00000050748_25_alternative	F	F	T	F	F	ENSG00000050748	homo_sapiens	alternative	T
